crop,species,ECO_CODE,ECO_NAME,province,X,garden,variant,latitude,longitude,country,IUCNRedList,geometry,
Elderberry,Sambucus canadensis,NA0411,Northern Appalachian / Acadian,Nova Scotia,665,UBC,,44.8,-65.3,Canada,,c(-65.3, 44.8)
Elderberry,Sambucus canadensis,NA0411,Northern Appalachian / Acadian,Nova Scotia,667,UBC,,44.8,-65.3,Canada,,c(-65.3, 44.8)
Highbush cranberry,Viburnum acerifolium,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Blueberry,Vaccinium angustifolium,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Cranberry,Vaccinium oxycoccos,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Blueberry,Vaccinium myrtilloides,NA0411,Northern Appalachian / Acadian,Nova Scotia,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Highbush cranberry,Viburnum acerifolium,NA0604,Boreal Shield,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Maple,Acer pensylvanicum,NA0603,Boreal Plains,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry,Rubus chamaemorus,NA0609,Western Taiga Shield,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Elm,Ulmus americana,NA0606,Hudson Plains,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Lingonberry,Vaccinium vitis-idaea,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Hemlock,Tsuga canadensis,NA0603,Boreal Plains,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Highbush cranberry,Viburnum edule,NA0604,Boreal Shield,Newfoundland and Labrador,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Blueberry  Highbush,Vaccinium pallidum,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Cranberry,Vaccinium oxycoccos,NA0605,Eastern Taiga Shield,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Linden,Tilia americana,NA0603,Boreal Plains,Manitoba,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Maple,Acer spicatum,NA0411,Northern Appalachian / Acadian,Prince Edward Island,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Vetch,Vicia americana,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Highbush cranberry,Viburnum lentago,NA0417,St. Lawrence - Champlain Valley,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Maple,Acer nigrum,NA0604,Boreal Shield,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Elm,Ulmus thomasii,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Fir,Abies lasiocarpa,NA0608,Taiga Plains,Northwest Territories,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Blueberry,Vaccinium myrtilloides,NA0411,Northern Appalachian / Acadian,Quebec,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry,Rubus pubescens,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry,Rubus idaeus,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Raspberry,Rubus pedatus,NA0504,Canadian Rocky Mountains,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Bilberry,Vaccinium cespitosum,NA0801,Aspen Parkland,Alberta,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Highbush cranberry,Viburnum lentago,NA0404,Great Lakes,Ontario,NA,NA,NA,NA,NA,NA,NA,c(NA, NA)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,114,University of Guelph Arboretum,,46.481556,-84.010833,Canada,NA,c(-84.010833, 46.481556)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,134,University of Guelph Arboretum,,42.7417885,-80.42821493,Canada,NA,c(-80.42821493, 42.7417885)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,135,University of Guelph Arboretum,,44.06175847,-81.37332572,Canada,NA,c(-81.37332572, 44.06175847)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,137,University of Guelph Arboretum,,46.481556,-84.010833,Canada,NA,c(-84.010833, 46.481556)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,143,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,144,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,145,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,166,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,167,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,188,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,189,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,204,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,205,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,206,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,207,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,208,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,210,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,211,University of Guelph Arboretum,,42.5641,-81.624983,Canada,NA,c(-81.624983, 42.5641)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,213,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,214,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,215,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,221,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,222,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,223,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,225,University of Guelph Arboretum,,42.5641,-81.624983,Canada,NA,c(-81.624983, 42.5641)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,231,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,232,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,233,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,238,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,239,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,251,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,253,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,254,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,255,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,258,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,261,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,263,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,274,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,275,University of Guelph Arboretum,,43.93448804,-80.91652367,Canada,NA,c(-80.91652367, 43.93448804)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,279,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,280,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,283,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,285,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,288,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,289,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,290,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,291,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,293,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,294,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,296,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Maple,Acer rubrum,NA0404,Great Lakes,Ontario,297,University of Guelph Arboretum,,44.41269107,-79.89972421,Canada,NA,c(-79.89972421, 44.41269107)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8206,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8207,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8208,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8209,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8212,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8213,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8214,University of Guelph Arboretum,Walton',43.6531,-81.25415,Canada,NA,c(-81.25415, 43.6531)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8215,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8217,University of Guelph Arboretum,Whitby',43.881,-79.00087,Canada,NA,c(-79.00087, 43.881)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8218,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8220,University of Guelph Arboretum,Watson Rd',43.54624,-80.18423,Canada,NA,c(-80.18423, 43.54624)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8223,University of Guelph Arboretum,Whitby',43.881,-79.00087,Canada,NA,c(-79.00087, 43.881)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8224,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8225,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8230,University of Guelph Arboretum,Watson Rd',43.54624,-80.18423,Canada,NA,c(-80.18423, 43.54624)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8233,University of Guelph Arboretum,Whitby',43.881,-79.00087,Canada,NA,c(-79.00087, 43.881)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8234,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8236,University of Guelph Arboretum,Wiggins',43.91272,-77.14178,Canada,NA,c(-77.14178, 43.91272)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8237,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8238,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8239,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8241,University of Guelph Arboretum,Walter's Falls',44.48697,-80.65026,Canada,NA,c(-80.65026, 44.48697)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8242,University of Guelph Arboretum,Walter's Falls',44.48697,-80.65026,Canada,NA,c(-80.65026, 44.48697)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8243,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8244,University of Guelph Arboretum,Little Britain',44.2883,-78.8505,Canada,NA,c(-78.8505, 44.2883)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8247,University of Guelph Arboretum,Wiarton',44.73279,-81.11845,Canada,NA,c(-81.11845, 44.73279)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8248,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8250,University of Guelph Arboretum,Wiggins',43.91272,-77.14178,Canada,NA,c(-77.14178, 43.91272)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8251,University of Guelph Arboretum,Uxbridge Tracks',44.14893,-79.08437,Canada,NA,c(-79.08437, 44.14893)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8253,University of Guelph Arboretum,Wakerobbin',44.9226,-81.28848,Canada,NA,c(-81.28848, 44.9226)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8254,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8255,University of Guelph Arboretum,Wiggins',43.91272,-77.14178,Canada,NA,c(-77.14178, 43.91272)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8262,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8272,University of Guelph Arboretum,Tall Shouldice',44.64826,-81.03433,Canada,NA,c(-81.03433, 44.64826)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8273,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8274,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8286,University of Guelph Arboretum,Tara',44.49708,-81.17358,Canada,NA,c(-81.17358, 44.49708)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8287,University of Guelph Arboretum,Teeswater',44.05115,-81.3071,Canada,NA,c(-81.3071, 44.05115)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8288,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8294,University of Guelph Arboretum,Grange',43.54934,-80.24237,Canada,NA,c(-80.24237, 43.54934)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8298,University of Guelph Arboretum,Williamsford',44.38799,-80.91597,Canada,NA,c(-80.91597, 44.38799)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8302,University of Guelph Arboretum,Menonite',43.53095,-80.74195,Canada,NA,c(-80.74195, 43.53095)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8310,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8311,University of Guelph Arboretum,Little Britain',44.2883,-78.8505,Canada,NA,c(-78.8505, 44.2883)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8313,University of Guelph Arboretum,Little Britain',44.2883,-78.8505,Canada,NA,c(-78.8505, 44.2883)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8314,University of Guelph Arboretum,Little Britain',44.2883,-78.8505,Canada,NA,c(-78.8505, 44.2883)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8315,University of Guelph Arboretum,Lone Elm',44.49578,-81.04765,Canada,NA,c(-81.04765, 44.49578)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8316,University of Guelph Arboretum,MacKenzie St',42.97657,-82.39503,Canada,NA,c(-82.39503, 42.97657)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8319,University of Guelph Arboretum,Uxbridge Tracks',44.14893,-79.08437,Canada,NA,c(-79.08437, 44.14893)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8326,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8327,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8331,University of Guelph Arboretum,Fulcher',42.79965,-82.30229,Canada,NA,c(-82.30229, 42.79965)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8332,University of Guelph Arboretum,Glen Williams',43.67116,-79.9317,Canada,NA,c(-79.9317, 43.67116)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8336,University of Guelph Arboretum,Williamsford',44.38799,-80.91597,Canada,NA,c(-80.91597, 44.38799)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8337,University of Guelph Arboretum,Williamsford',44.38799,-80.91597,Canada,NA,c(-80.91597, 44.38799)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8338,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8339,University of Guelph Arboretum,Zephyr',44.22052,-79.16718,Canada,NA,c(-79.16718, 44.22052)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8340,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8341,University of Guelph Arboretum,Holland Centre',44.45734,-80.83546,Canada,NA,c(-80.83546, 44.45734)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8343,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8344,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8345,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8346,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8348,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8349,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8352,University of Guelph Arboretum,Sweet's Corners',44.52772,-76.15411,Canada,NA,c(-76.15411, 44.52772)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8357,University of Guelph Arboretum,Margaret St',43.47154,-80.50545,Canada,NA,c(-80.50545, 43.47154)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8358,University of Guelph Arboretum,Margaret St',43.47154,-80.50545,Canada,NA,c(-80.50545, 43.47154)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8359,University of Guelph Arboretum,Margaret St',43.47154,-80.50545,Canada,NA,c(-80.50545, 43.47154)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8360,University of Guelph Arboretum,Margaret St',43.47154,-80.50545,Canada,NA,c(-80.50545, 43.47154)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8361,University of Guelph Arboretum,Margaret St',43.47154,-80.50545,Canada,NA,c(-80.50545, 43.47154)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8362,University of Guelph Arboretum,Markdale',44.30396,-80.63141,Canada,NA,c(-80.63141, 44.30396)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8363,University of Guelph Arboretum,Maxwell',44.31044,-80.39717,Canada,NA,c(-80.39717, 44.31044)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8364,University of Guelph Arboretum,Maxwell',44.31044,-80.39717,Canada,NA,c(-80.39717, 44.31044)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8365,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8368,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8369,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8376,University of Guelph Arboretum,Havelock E',44.43538,-77.82288,Canada,NA,c(-77.82288, 44.43538)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8377,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8378,University of Guelph Arboretum,Highbury',43.17421,-81.30268,Canada,NA,c(-81.30268, 43.17421)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8379,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8380,University of Guelph Arboretum,Hockley Inn',43.90759,-80.08543,Canada,NA,c(-80.08543, 43.90759)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8382,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8387,University of Guelph Arboretum,,43.25603171,-79.93309546,Canada,NA,c(-79.93309546, 43.25603171)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8390,University of Guelph Arboretum,Susan Barker',44.45348,-80.75924,Canada,NA,c(-80.75924, 44.45348)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8391,University of Guelph Arboretum,Sweet's Corners',44.52772,-76.15411,Canada,NA,c(-76.15411, 44.52772)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8396,University of Guelph Arboretum,Tiverton Field',44.27255,-81.56512,Canada,NA,c(-81.56512, 44.27255)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8397,University of Guelph Arboretum,Tiverton Field',44.27255,-81.56512,Canada,NA,c(-81.56512, 44.27255)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8398,University of Guelph Arboretum,Tiverton Field',44.27255,-81.56512,Canada,NA,c(-81.56512, 44.27255)
Elm,Ulmus americana,NA0404,Great Lakes,Ontario,8399,University of Guelph Arboretum,Tiverton Field',44.27255,-81.56512,Canada,NA,c(-81.56512, 44.27255)
